external_id	study
GTEX-11ZTT-1626-SM-5EQKR.1	COLON
GTEX-144GM-1226-SM-5LU52.1	COLON
GTEX-ZLV1-1326-SM-4WWER.1	COLON
GTEX-13PL7-2526-SM-5IFGR.1	COLON
GTEX-Y9LG-1526-SM-4WWDR.1	COLON
GTEX-13O3O-2526-SM-5L3DR.1	COLON
GTEX-1211K-1826-SM-5EGJ2.1	COLON
GTEX-ZEX8-1926-SM-4WKFR.1	COLON
GTEX-ZVP2-1526-SM-5NQ82.1	COLON
GTEX-132NY-2726-SM-5PNY2.1	COLON
GTEX-ZG7Y-1826-SM-4WWD3.1	COLON
GTEX-ZVZP-2026-SM-57WB3.1	COLON
GTEX-13PL7-2426-SM-5J2N3.1	COLON
GTEX-13SLW-2826-SM-5Q5ES.1	COLON
GTEX-PLZ5-1126-SM-3P613.1	COLON
GTEX-Y8LW-1126-SM-4VDS4.1	COLON
GTEX-11EMC-1426-SM-5N9E4.1	COLON
GTEX-12ZZX-2726-SM-5N9FT.1	COLON
GTEX-12696-1926-SM-5EGJT.1	COLON
GTEX-11GS4-1826-SM-5HL4T.1	COLON
GTEX-13X6I-2726-SM-5Q5ET.1	COLON
GTEX-131XG-1826-SM-5LZV4.1	COLON
GTEX-11EI6-2626-SM-5PNVT.1	COLON
GTEX-13O61-1626-SM-5KM3T.1	COLON
GTEX-13U4I-2426-SM-5LU34.1	COLON
GTEX-WXYG-1726-SM-4ONCU.1	COLON
GTEX-11ONC-1926-SM-5GU75.1	COLON
GTEX-ZLFU-1426-SM-4WWEU.1	COLON
GTEX-14C5O-2626-SM-5RQI5.1	COLON
GTEX-ZYFG-1926-SM-5GID5.1	COLON
GTEX-111VG-2226-SM-5N9DU.1	COLON
GTEX-13113-1426-SM-5EGHU.1	COLON
GTEX-13OVI-2026-SM-5J1MU.1	COLON
GTEX-117YW-1826-SM-5PNY5.1	COLON
GTEX-11NSD-1626-SM-5986U.1	COLON
GTEX-ZP4G-1526-SM-57WE5.1	COLON
GTEX-13S86-1626-SM-5Q5C5.1	COLON
GTEX-13FHP-2426-SM-5KLZ5.1	COLON
GTEX-13VXT-2426-SM-5LU46.1	COLON
GTEX-WYVS-1826-SM-4OND6.1	COLON
GTEX-132AR-2826-SM-5IJFV.1	COLON
GTEX-ZPU1-1726-SM-4WWFV.1	COLON
GTEX-ZF29-1726-SM-4WKFV.1	COLON
GTEX-145MN-1726-SM-5SIA6.1	COLON
GTEX-13FH7-1526-SM-5J2N6.1	COLON
GTEX-145MH-2726-SM-5QGQ6.1	COLON
GTEX-11I78-1226-SM-5A5K6.1	COLON
GTEX-11TT1-1026-SM-5PNW7.1	COLON
GTEX-13VXT-2026-SM-5L3EW.1	COLON
GTEX-145MO-2426-SM-5NQ9W.1	COLON
GTEX-1399U-1926-SM-5IFH7.1	COLON
GTEX-ZAB4-2226-SM-5HL97.1	COLON
GTEX-ZF29-1826-SM-4WKG8.1	COLON
GTEX-ZTTD-2626-SM-57WEX.1	COLON
GTEX-ZPIC-2226-SM-57WDX.1	COLON
GTEX-147GR-2826-SM-5RQK8.1	COLON
GTEX-147JS-2526-SM-5S2Q8.1	COLON
GTEX-ZLV1-1226-SM-4WWBX.1	COLON
GTEX-11WQK-2526-SM-5CVL8.1	COLON
GTEX-13W3W-2126-SM-5K7UX.1	COLON
GTEX-147JS-2626-SM-5S2UX.1	COLON
GTEX-WY7C-1626-SM-4ONC8.1	COLON
GTEX-ZYFG-1826-SM-5GZWX.1	COLON
GTEX-14DAR-1526-SM-5RQIX.1	COLON
GTEX-WI4N-2226-SM-4OOS9.1	COLON
GTEX-Y3I4-1126-SM-4TT7Y.1	COLON
GTEX-139UW-2326-SM-5KM1Y.1	COLON
GTEX-YJ8O-1426-SM-5PNV9.1	COLON
GTEX-146FQ-1926-SM-5NQBY.1	COLON
GTEX-ZZ64-0826-SM-5E449.1	COLON
GTEX-Y114-1526-SM-4TT79.1	COLON
GTEX-13OVK-0826-SM-7KULZ.1	COLON
GTEX-15CHQ-2626-SM-686YZ.1	COLON
GTEX-17EUY-1826-SM-7DUEZ.1	COLON
GTEX-18A67-2226-SM-7LT9Z.1	COLON
GTEX-1I1GP-2826-SM-A9SKZ.1	COLON
GTEX-1JMPZ-2626-SM-ARU8Z.1	COLON
GTEX-1MA7W-0626-SM-EV79Z.1	COLON
GTEX-1QW4Y-1326-SM-EWRMZ.1	COLON
GTEX-1RQEC-2626-SM-EVR3Z.1	COLON
GTEX-11P7K-1826-SM-5HL5A.1	COLON
GTEX-ZA64-1426-SM-5CVMC.1	COLON
GTEX-Y3I4-1426-SM-4TT9C.1	COLON
GTEX-Q2AI-0926-SM-48U1F.1	COLON
GTEX-R55D-1826-SM-48FEF.1	COLON
GTEX-V955-1726-SM-4JBHF.1	COLON
GTEX-WFG7-1626-SM-4LVMF.1	COLON
GTEX-U3ZH-1326-SM-4DXSF.1	COLON
GTEX-145ME-0826-SM-5O9AF.1	COLON
GTEX-11P81-1126-SM-5GU5G.1	COLON
GTEX-13FTW-2126-SM-5K7YG.1	COLON
GTEX-145LS-2926-SM-5O99G.1	COLON
GTEX-13X6K-2726-SM-5O9DG.1	COLON
GTEX-YF7O-1626-SM-5IFII.1	COLON
GTEX-V955-1626-SM-4JBHJ.1	COLON
GTEX-117YX-0826-SM-5H11J.1	COLON
GTEX-13D11-0826-SM-5KLZJ.1	COLON
GTEX-13OW6-2226-SM-5N9FL.1	COLON
GTEX-XQ8I-2126-SM-4BOOM.1	COLON
GTEX-11DXZ-1726-SM-5H12M.1	COLON
GTEX-WFON-1326-SM-4LVMN.1	COLON
GTEX-S3XE-1126-SM-4AD4N.1	COLON
GTEX-111CU-1226-SM-5EGIN.1	COLON
GTEX-WYJK-2326-SM-4ONDN.1	COLON
GTEX-139T6-1326-SM-5IFFO.1	COLON
GTEX-14BMV-2426-SM-5S2PP.1	COLON
GTEX-RM2N-0926-SM-48FD1.1	COLON
GTEX-XUW1-1926-SM-4BOP1.1	COLON
GTEX-XUZC-1326-SM-4BRV2.1	COLON
GTEX-QDVN-1326-SM-48TZ3.1	COLON
GTEX-WH7G-1326-SM-4LVMS.1	COLON
GTEX-UJMC-1326-SM-4IHLS.1	COLON
GTEX-XUZC-1526-SM-4BRV4.1	COLON
GTEX-XYKS-2226-SM-4E3IU.1	COLON
GTEX-S341-1426-SM-4AD6U.1	COLON
GTEX-T5JW-1126-SM-4DM5V.1	COLON
GTEX-WFG8-1726-SM-4LVM6.1	COLON
GTEX-W5WG-2426-SM-4LMI6.1	COLON
GTEX-X5EB-1126-SM-46MVV.1	COLON
GTEX-QLQW-0426-SM-447A7.1	COLON
GTEX-XUJ4-2126-SM-4BOOX.1	COLON
GTEX-XPVG-1826-SM-4B64X.1	COLON
GTEX-S4P3-1226-SM-4AD4Y.1	COLON
GTEX-XV7Q-2226-SM-4BRVY.1	COLON
GTEX-S4UY-0826-SM-4AD4Z.1	COLON
GTEX-13OVJ-1726-SM-5IJDZ.1	COLON
GTEX-12WSG-2426-SM-5EQLZ.1	COLON
GTEX-11DXY-2026-SM-5N9CZ.1	COLON
GTEX-UJHI-1126-SM-4IHLN.1	COLON
GTEX-OHPN-2026-SM-E9TIA.1	COLON
GTEX-YEC3-2426-SM-DO11A.1	COLON
GTEX-QLQ7-1126-SM-CYPRB.1	COLON
GTEX-S4Z8-1526-SM-4AD5B.1	COLON
GTEX-QV31-0826-SM-CKZNC.1	COLON
GTEX-QEL4-1926-SM-D3L8D.1	COLON
GTEX-1RAZR-2026-SM-E9TKE.1	COLON
GTEX-1RAZR-1926-SM-E6CRF.1	COLON
GTEX-1RLM8-1726-SM-E9TKF.1	COLON
GTEX-1R9K5-2226-SM-DTX9G.1	COLON
GTEX-1S5VW-2926-SM-E9U6H.1	COLON
GTEX-OOBJ-1426-SM-E6CHH.1	COLON
GTEX-SNOS-1226-SM-4DM5H.1	COLON
GTEX-WVJS-2426-SM-EZ6LI.1	COLON
GTEX-ZLWG-1826-SM-DO11I.1	COLON
GTEX-1RDX4-1926-SM-E6CJJ.1	COLON
GTEX-1S831-1726-SM-EWROJ.1	COLON
GTEX-1S3DN-1826-SM-EV79K.1	COLON
GTEX-OXRN-2026-SM-E6CHK.1	COLON
GTEX-SJXC-2226-SM-EVYAK.1	COLON
GTEX-1QPFJ-2426-SM-EVR3L.1	COLON
GTEX-1R7EU-1826-SM-DTX9L.1	COLON
GTEX-WHSE-2726-SM-EZ6ML.1	COLON
GTEX-YEC3-2026-SM-DKPOL.1	COLON
GTEX-1R9PO-2026-SM-E9J4N.1	COLON
GTEX-1QP67-1426-SM-E8VOO.1	COLON
GTEX-1QP9N-0826-SM-DTX9O.1	COLON
GTEX-1R9JW-2026-SM-EAZ4O.1	COLON
GTEX-YECK-2626-101825-SM-EZ6LP.1	COLON
GTEX-PLZ6-0926-SM-3P5ZQ.1	COLON
GTEX-13QJ3-2626-SM-9OSXQ.1	COLON
GTEX-15RIF-1426-SM-7KUKQ.1	COLON
GTEX-16BQI-2026-SM-7KULQ.1	COLON
GTEX-18A66-2426-SM-7KFSQ.1	COLON
GTEX-18A6Q-2226-SM-7LG61.1	COLON
GTEX-18A7B-2026-SM-72D71.1	COLON
GTEX-1B996-2626-SM-73KZ1.1	COLON
GTEX-1C6VQ-2626-SM-7IGMQ.1	COLON
GTEX-1GL5R-2426-SM-7MXV1.1	COLON
GTEX-1GN73-2626-SM-9KNUQ.1	COLON
GTEX-1GPI7-1726-SM-7P8R1.1	COLON
GTEX-1H1E6-1826-SM-A9G21.1	COLON
GTEX-1H3VY-2526-SM-9KNW1.1	COLON
GTEX-1HSGN-2626-SM-CE6S1.1	COLON
GTEX-13RTJ-1926-SM-5YYA2.1	COLON
GTEX-14C5O-2526-SM-73KU2.1	COLON
GTEX-15ER7-2826-SM-6PAN2.1	COLON
GTEX-15F5U-1426-SM-7KUN2.1	COLON
GTEX-1B8KE-1526-SM-7DUG2.1	COLON
GTEX-1EMGI-2626-SM-7IGNR.1	COLON
GTEX-1GMR2-1726-SM-9JGI2.1	COLON
GTEX-1HBPN-1826-SM-A8N9R.1	COLON
GTEX-1HFI7-1626-SM-9WYTR.1	COLON
GTEX-1HFI7-1726-SM-A9G22.1	COLON
GTEX-1HSMP-2326-SM-D3L8R.1	COLON
GTEX-1J1OQ-2726-SM-AHZ3R.1	COLON
GTEX-1L5NE-1926-SM-D3L9R.1	COLON
GTEX-1L5NE-2026-SM-CXZKR.1	COLON
GTEX-1LG7Y-2126-SM-DIPER.1	COLON
GTEX-13X6H-1926-SM-7EWD3.1	COLON
GTEX-14BIN-3026-SM-5ZZUS.1	COLON
GTEX-14PKV-2126-SM-664O3.1	COLON
GTEX-15CHC-1626-SM-5ZZWS.1	COLON
GTEX-15DZA-0926-SM-69LQ3.1	COLON
GTEX-15RJ7-1726-SM-6PAL3.1	COLON
GTEX-16NGA-1026-SM-7KFS3.1	COLON
GTEX-16XZZ-2626-SM-6M47S.1	COLON
GTEX-16Z82-2426-SM-7KUMS.1	COLON
GTEX-1A3MV-1126-SM-718BS.1	COLON
GTEX-1AX9K-1626-SM-73KUS.1	COLON
GTEX-1C475-1526-SM-7DHM3.1	COLON
GTEX-1C4CL-1626-SM-7DUF3.1	COLON
GTEX-1C64O-2426-SM-7P8R3.1	COLON
GTEX-1CAMS-2626-SM-7PBY3.1	COLON
GTEX-1EH9U-2026-SM-7PBYS.1	COLON
GTEX-1GMR3-2526-SM-7P8QS.1	COLON
GTEX-1HKZK-2126-SM-A9SL3.1	COLON
GTEX-1I4MK-1126-SM-B2LWS.1	COLON
GTEX-1J1R8-1126-SM-CNPQ3.1	COLON
GTEX-1J8Q3-2426-SM-CL53S.1	COLON
GTEX-1JMPY-0426-SM-C1YQ3.1	COLON
GTEX-1JN1M-2626-SM-CY8I3.1	COLON
GTEX-1LG7Z-1326-SM-DIPF3.1	COLON
GTEX-1LKK1-2426-SM-DIPES.1	COLON
GTEX-1MUQO-2626-SM-EWRO3.1	COLON
GTEX-1OJC3-1826-SM-DTX93.1	COLON
GTEX-14E1K-1826-SM-793DT.1	COLON
GTEX-14ICK-1026-SM-6AJA4.1	COLON
GTEX-15CHQ-2526-SM-6EU24.1	COLON
GTEX-16NPV-2626-SM-6M484.1	COLON
GTEX-17EUY-1726-SM-79OK4.1	COLON
GTEX-17F96-2026-SM-79ON4.1	COLON
GTEX-1A3MX-2326-SM-718B4.1	COLON
GTEX-1AMEY-1926-SM-73KVT.1	COLON
GTEX-1CB4G-2726-SM-79OO4.1	COLON
GTEX-1EMGI-2726-SM-7P8S4.1	COLON
GTEX-1GTWX-2626-SM-9WPOT.1	COLON
GTEX-1H11D-2626-SM-9JGH4.1	COLON
GTEX-1HCU9-1326-SM-B2LXT.1	COLON
GTEX-1I1CD-2826-SM-A9SL4.1	COLON
GTEX-1JJE9-2426-SM-D3L8T.1	COLON
GTEX-1JMQK-2326-SM-ARZN4.1	COLON
GTEX-1JN76-1326-SM-ARU94.1	COLON
GTEX-1KANB-1526-SM-CXZK4.1	COLON
GTEX-1LGRB-1426-SM-CNNPT.1	COLON
GTEX-1PBJI-2526-SM-E6CP4.1	COLON
GTEX-1PDJ9-2026-SM-E76PT.1	COLON
GTEX-1PFEY-1726-SM-DPRZ4.1	COLON
GTEX-1QMI2-2626-SM-E6CR4.1	COLON
GTEX-14C39-1926-SM-5ZZW5.1	COLON
GTEX-14PHX-1126-SM-5YYA5.1	COLON
GTEX-14PKV-1926-SM-686YU.1	COLON
GTEX-15DYW-2326-SM-6PAMU.1	COLON
GTEX-1A3MV-1026-SM-72D5U.1	COLON
GTEX-1AX8Y-1826-SM-731AU.1	COLON
GTEX-1AX9I-2626-SM-73KU5.1	COLON
GTEX-1B932-2126-SM-7IGMU.1	COLON
GTEX-1CB4F-2026-SM-79OLU.1	COLON
GTEX-1E2YA-2526-SM-7IGOU.1	COLON
GTEX-1GMR8-2926-SM-9KNW5.1	COLON
GTEX-1H1DE-1626-SM-9KNU5.1	COLON
GTEX-1H3VE-2326-SM-9KNVU.1	COLON
GTEX-1HB9E-2526-SM-D4P35.1	COLON
GTEX-1HBPM-2626-SM-9WYU5.1	COLON
GTEX-1I6K6-1826-SM-B2LX5.1	COLON
GTEX-1IKOE-2126-SM-A96T5.1	COLON
GTEX-1J8EW-2426-SM-CE6T5.1	COLON
GTEX-1N2DV-1826-SM-E6CJ5.1	COLON
GTEX-1P4AB-2626-SM-DTXEU.1	COLON
GTEX-1PBJJ-2026-SM-DTX8U.1	COLON
GTEX-1PFEY-1426-SM-E9U6U.1	COLON
GTEX-OXRK-1726-SM-3NB16.1	COLON
GTEX-P78B-1726-SM-3P5ZV.1	COLON
GTEX-14BMU-1526-SM-5TDE6.1	COLON
GTEX-14DAQ-2926-SM-664MV.1	COLON
GTEX-15CHR-1426-SM-7DUGV.1	COLON
GTEX-15UF6-2626-SM-6M466.1	COLON
GTEX-15UF7-1326-SM-7KUKV.1	COLON
GTEX-17JCI-2626-SM-7EWE6.1	COLON
GTEX-1B8KZ-1326-SM-7DUG6.1	COLON
GTEX-1HCU6-2726-SM-A9SKV.1	COLON
GTEX-1HCU6-2926-SM-B2LWV.1	COLON
GTEX-1HSGN-2226-SM-A9SL6.1	COLON
GTEX-1IGQW-2326-SM-CE6RV.1	COLON
GTEX-1IKK5-2726-SM-CNPQ6.1	COLON
GTEX-1IL2U-2526-SM-C1YQV.1	COLON
GTEX-1JK1U-1526-SM-AHZ46.1	COLON
GTEX-1LBAC-1626-SM-CXZKV.1	COLON
GTEX-1LG7Z-1426-SM-CXKYV.1	COLON
GTEX-1QP2A-2226-SM-DTXF6.1	COLON
GTEX-14AS3-1026-SM-5TDD7.1	COLON
GTEX-14PHX-1526-SM-68717.1	COLON
GTEX-14PJ4-1826-SM-5YY97.1	COLON
GTEX-15RIE-2026-SM-7KFRW.1	COLON
GTEX-16Z82-2226-SM-6LPJ7.1	COLON
GTEX-18A66-2626-SM-72D67.1	COLON
GTEX-18QFQ-1526-SM-72D57.1	COLON
GTEX-1AYD5-1726-SM-7RHFW.1	COLON
GTEX-1C2JI-1726-SM-73KUW.1	COLON
GTEX-1CAMS-2526-SM-7EPH7.1	COLON
GTEX-1E2YA-2626-SM-7MGWW.1	COLON
GTEX-1F5PK-1726-SM-7RHHW.1	COLON
GTEX-1F5PK-1926-SM-7MXT7.1	COLON
GTEX-1GF9U-1526-SM-7MXUW.1	COLON
GTEX-1HCUA-1826-SM-A8N87.1	COLON
GTEX-1ICG6-2226-SM-B2LY7.1	COLON
GTEX-1IDJU-1926-SM-CL53W.1	COLON
GTEX-1JK1U-1426-SM-CNPOW.1	COLON
GTEX-1JKYN-2326-SM-CGQG7.1	COLON
GTEX-1JKYR-1926-SM-C1YR7.1	COLON
GTEX-1JMQL-2426-SM-CNNPW.1	COLON
GTEX-1LBAC-1726-SM-D3L9W.1	COLON
GTEX-1LGRB-2026-SM-COH47.1	COLON
GTEX-1MCC2-1626-SM-DIPEW.1	COLON
GTEX-1PPH8-2226-SM-EWRN7.1	COLON
GTEX-1PWST-2526-SM-E76QW.1	COLON
GTEX-P4QT-1426-SM-3NMCX.1	COLON
GTEX-15DYW-2426-SM-7KUG8.1	COLON
GTEX-178AV-1326-SM-6LPJX.1	COLON
GTEX-17F98-1026-SM-7IGO8.1	COLON
GTEX-1AX8Y-1926-SM-73KWX.1	COLON
GTEX-1C64O-2326-SM-73KU8.1	COLON
GTEX-1GF9X-1426-SM-7RHGX.1	COLON
GTEX-1GL5R-1726-SM-9KNUX.1	COLON
GTEX-1H1ZS-2626-SM-9QEIX.1	COLON
GTEX-1J1OQ-2826-SM-D3L88.1	COLON
GTEX-1JMLX-2526-SM-CY8HX.1	COLON
GTEX-1JN6P-2126-SM-ARL98.1	COLON
GTEX-1NSGN-2326-SM-E9U5X.1	COLON
GTEX-OXRK-1426-SM-3NB19.1	ESOPHAGUS
GTEX-NFK9-1226-SM-3LK79.1	ESOPHAGUS
GTEX-OIZG-0926-SM-3LK5Y.1	ESOPHAGUS
GTEX-12WSN-5013-SM-7P8P9.1	ESOPHAGUS
GTEX-12WSN-5016-SM-7DUGY.1	ESOPHAGUS
GTEX-13YAN-1926-SM-7EPH9.1	ESOPHAGUS
GTEX-14DAR-0626-SM-664MY.1	ESOPHAGUS
GTEX-14JG1-1826-SM-5YY9Y.1	ESOPHAGUS
GTEX-14JG6-0926-SM-6871Y.1	ESOPHAGUS
GTEX-14LZ3-1826-SM-5YY8Y.1	ESOPHAGUS
GTEX-14PJM-1526-SM-664NY.1	ESOPHAGUS
GTEX-14PJN-0926-SM-6EU19.1	ESOPHAGUS
GTEX-15DYW-1826-SM-6LPIY.1	ESOPHAGUS
GTEX-15EO6-1026-SM-7KUG9.1	ESOPHAGUS
GTEX-15EOM-5013-SM-7MKF9.1	ESOPHAGUS
GTEX-15RIE-0526-SM-7KUF9.1	ESOPHAGUS
GTEX-16AAH-0726-SM-793A9.1	ESOPHAGUS
GTEX-16GPK-1426-SM-6M47Y.1	ESOPHAGUS
GTEX-17JCI-1226-SM-793D9.1	ESOPHAGUS
GTEX-18A66-1526-SM-72D6Y.1	ESOPHAGUS
GTEX-18A67-2126-SM-7LT9Y.1	ESOPHAGUS
GTEX-18A6Q-1226-SM-7KFS9.1	ESOPHAGUS
GTEX-18D9U-2126-SM-7LG4Y.1	ESOPHAGUS
GTEX-1A32A-2026-SM-718AY.1	ESOPHAGUS
GTEX-1AX8Y-1326-SM-72D4Y.1	ESOPHAGUS
GTEX-1C64O-1726-SM-73KW9.1	ESOPHAGUS
GTEX-1EMGI-1926-SM-7938Y.1	ESOPHAGUS
GTEX-1EN7A-1226-SM-7MGX9.1	ESOPHAGUS
GTEX-1GF9W-1726-SM-9JGHY.1	ESOPHAGUS
GTEX-1GN1U-1726-SM-9JGFY.1	ESOPHAGUS
GTEX-1H1DE-0926-SM-ARZN9.1	ESOPHAGUS
GTEX-1HSMP-1526-SM-A8N9Y.1	ESOPHAGUS
GTEX-1IDFM-1126-SM-A96SY.1	ESOPHAGUS
GTEX-1IY9M-1626-SM-AHZ39.1	ESOPHAGUS
GTEX-1JMLX-2226-SM-CNPOY.1	ESOPHAGUS
GTEX-1K2DA-0526-SM-CGQGY.1	ESOPHAGUS
GTEX-1KANA-0526-SM-DIPF9.1	ESOPHAGUS
GTEX-1KXAM-0826-SM-CXZK9.1	ESOPHAGUS
GTEX-1LSNM-1126-SM-DIPG9.1	ESOPHAGUS
GTEX-1LSVX-1026-SM-EWRO9.1	ESOPHAGUS
GTEX-1LVA9-2126-SM-DLHBY.1	ESOPHAGUS
GTEX-1LVAN-2326-SM-CNNPY.1	ESOPHAGUS
GTEX-1O97I-1126-SM-E9U69.1	ESOPHAGUS
GTEX-1O97I-1826-SM-EXUS9.1	ESOPHAGUS
GTEX-1QP2A-1926-SM-EXOJ9.1	ESOPHAGUS
GTEX-1R9K5-1726-SM-EVR49.1	ESOPHAGUS
GTEX-SNOS-0726-SM-4DM5Z.1	ESOPHAGUS
GTEX-ZLWG-1326-SM-DNZYZ.1	ESOPHAGUS
GTEX-1399R-0726-SM-5KM2A.1	ESOPHAGUS
GTEX-13NYB-0926-SM-5IFFA.1	ESOPHAGUS
GTEX-13OVJ-1226-SM-5L3HA.1	ESOPHAGUS
GTEX-14DAR-0726-SM-5RQIA.1	ESOPHAGUS
GTEX-1212Z-2026-SM-5N9EA.1	ESOPHAGUS
GTEX-1211K-1026-SM-5EQ4B.1	ESOPHAGUS
GTEX-13CF3-1526-SM-5J2NB.1	ESOPHAGUS
GTEX-145MN-1126-SM-5RQJB.1	ESOPHAGUS
GTEX-X4LF-0626-SM-4QASB.1	ESOPHAGUS
GTEX-14A5H-1826-SM-5NQAB.1	ESOPHAGUS
GTEX-ZT9W-1326-SM-51MTB.1	ESOPHAGUS
GTEX-14BMU-0926-SM-5S2QB.1	ESOPHAGUS
GTEX-11LCK-1626-SM-5PNYB.1	ESOPHAGUS
GTEX-ZYVF-2526-SM-5E45C.1	ESOPHAGUS
GTEX-13X6I-1026-SM-5LU4C.1	ESOPHAGUS
GTEX-X4LF-0826-SM-4QASC.1	ESOPHAGUS
GTEX-11ZTS-2626-SM-5EGIC.1	ESOPHAGUS
GTEX-14BIM-1226-SM-5SIBC.1	ESOPHAGUS
GTEX-14A6H-1326-SM-5NQBC.1	ESOPHAGUS
GTEX-14E1K-1226-SM-5S2PD.1	ESOPHAGUS
GTEX-14AS3-0626-SM-5QGQD.1	ESOPHAGUS
GTEX-WXYG-1026-SM-4ONCD.1	ESOPHAGUS
GTEX-X15G-0826-SM-4PQZD.1	ESOPHAGUS
GTEX-12WSD-2026-SM-5HL7D.1	ESOPHAGUS
GTEX-12ZZW-1726-SM-5DUVD.1	ESOPHAGUS
GTEX-111CU-0726-SM-5GZYD.1	ESOPHAGUS
GTEX-ZQG8-2226-SM-5DUWD.1	ESOPHAGUS
GTEX-13FHP-1526-SM-5IJGE.1	ESOPHAGUS
GTEX-Y5V6-1226-SM-4VDTE.1	ESOPHAGUS
GTEX-111YS-1026-SM-5GZYE.1	ESOPHAGUS
GTEX-13W46-1926-SM-5J2MF.1	ESOPHAGUS
GTEX-X15G-1026-SM-4PQZF.1	ESOPHAGUS
GTEX-13VXT-1826-SM-5KM2F.1	ESOPHAGUS
GTEX-13RTK-0526-SM-5S2QF.1	ESOPHAGUS
GTEX-ZTPG-1526-SM-51MTF.1	ESOPHAGUS
GTEX-12ZZY-1526-SM-5LZWF.1	ESOPHAGUS
GTEX-ZPCL-1226-SM-4WWFF.1	ESOPHAGUS
GTEX-ZPU1-1526-SM-4YCFF.1	ESOPHAGUS
GTEX-11OF3-2226-SM-5986F.1	ESOPHAGUS
GTEX-WHSE-1426-SM-4M1XG.1	ESOPHAGUS
GTEX-ZXES-1226-SM-5NQ8G.1	ESOPHAGUS
GTEX-145MN-1026-SM-5NQ9G.1	ESOPHAGUS
GTEX-Y5V5-1626-SM-4VDSG.1	ESOPHAGUS
GTEX-WHSE-1526-SM-4M1XH.1	ESOPHAGUS
GTEX-13N1W-1926-SM-5IJCH.1	ESOPHAGUS
GTEX-ZDTT-1326-SM-4WKFH.1	ESOPHAGUS
GTEX-WQUQ-1626-SM-4OOSH.1	ESOPHAGUS
GTEX-13S86-0726-SM-5Q5DH.1	ESOPHAGUS
GTEX-11UD2-1226-SM-5EQMI.1	ESOPHAGUS
GTEX-11DYG-1926-SM-5H12I.1	ESOPHAGUS
GTEX-WHSB-0426-SM-4M1XI.1	ESOPHAGUS
GTEX-1339X-1126-SM-5J2OI.1	ESOPHAGUS
GTEX-WFG8-1226-SM-4V6EI.1	ESOPHAGUS
GTEX-YFCO-0526-SM-4W1ZJ.1	ESOPHAGUS
GTEX-13S86-0826-SM-5SI6J.1	ESOPHAGUS
GTEX-WHPG-1326-SM-4M1ZJ.1	ESOPHAGUS
GTEX-PLZ6-0626-SM-5K7WJ.1	ESOPHAGUS
GTEX-111CU-0826-SM-5EGIJ.1	ESOPHAGUS
GTEX-12696-1326-SM-5FQTJ.1	ESOPHAGUS
GTEX-111YS-0826-SM-5GZYK.1	ESOPHAGUS
GTEX-11P82-0626-SM-5PNYK.1	ESOPHAGUS
GTEX-13D11-2026-SM-5IJBK.1	ESOPHAGUS
GTEX-11EM3-0926-SM-5A5KK.1	ESOPHAGUS
GTEX-13FHP-1626-SM-5N9FK.1	ESOPHAGUS
GTEX-Y3IK-1226-SM-4WWEK.1	ESOPHAGUS
GTEX-13FH7-0726-SM-5J2NK.1	ESOPHAGUS
GTEX-139YR-1626-SM-5IJGK.1	ESOPHAGUS
GTEX-WHSE-1626-SM-4M1XL.1	ESOPHAGUS
GTEX-1314G-0826-SM-5BC6L.1	ESOPHAGUS
GTEX-13QJ3-1926-SM-5QGQM.1	ESOPHAGUS
GTEX-13FHO-1726-SM-5IFGM.1	ESOPHAGUS
GTEX-13U4I-1226-SM-5LU5M.1	ESOPHAGUS
GTEX-Y3I4-1226-SM-4TT8N.1	ESOPHAGUS
GTEX-11DXY-1426-SM-5N9CN.1	ESOPHAGUS
GTEX-1339X-1226-SM-5PNVO.1	ESOPHAGUS
GTEX-14C38-2126-SM-5RQJO.1	ESOPHAGUS
GTEX-WYVS-0726-SM-4ONDO.1	ESOPHAGUS
GTEX-QV44-1126-SM-4R1KO.1	ESOPHAGUS
GTEX-WHSB-0626-SM-4M1XP.1	ESOPHAGUS
GTEX-YF7O-1026-SM-5P9IP.1	ESOPHAGUS
GTEX-WYJK-1926-SM-4ONDP.1	ESOPHAGUS
GTEX-XMK1-1326-SM-4B65Q.1	ESOPHAGUS
GTEX-T5JW-1426-SM-4DM5Q.1	ESOPHAGUS
GTEX-XUW1-1326-SM-4BOO1.1	ESOPHAGUS
GTEX-U3ZN-1726-SM-4DXUQ.1	ESOPHAGUS
GTEX-11NSD-1126-SM-5N9BQ.1	ESOPHAGUS
GTEX-13YAN-1826-SM-5LU3Q.1	ESOPHAGUS
GTEX-11O72-1926-SM-5PNW1.1	ESOPHAGUS
GTEX-13NYB-1326-SM-5K7Y1.1	ESOPHAGUS
GTEX-13O61-1226-SM-5KM21.1	ESOPHAGUS
GTEX-13X6H-1426-SM-5SI91.1	ESOPHAGUS
GTEX-PWCY-0826-SM-48TCR.1	ESOPHAGUS
GTEX-XV7Q-1026-SM-4BRVR.1	ESOPHAGUS
GTEX-11I78-1626-SM-5A5M2.1	ESOPHAGUS
GTEX-11P81-0826-SM-5P9GR.1	ESOPHAGUS
GTEX-11NUK-1726-SM-5A5L2.1	ESOPHAGUS
GTEX-146FH-1926-SM-5Q5B2.1	ESOPHAGUS
GTEX-139T6-0826-SM-5J1O2.1	ESOPHAGUS
GTEX-11DYG-1426-SM-5A5JR.1	ESOPHAGUS
